YEAR,HAULJOIN,STRATUM,STATIONID,SPECIES_CODE,SEX,LENGTH,WEIGHT,AGE,SPECIMENID
2004,1195955,61,N-30,21720,1,600,2804,6,545
2004,1195956,61,M-30,21720,1,600,2564,6,546
2004,1195956,61,M-30,21720,1,820,8190,9,547
2004,1195956,61,M-30,21720,2,760,6130,7,548
2004,1195956,61,M-30,21720,1,640,3290,6,550
2004,1195956,61,M-30,21720,1,740,5768,7,551
2004,1195956,61,M-30,21720,1,780,5498,7,552
2004,1195956,61,M-30,21720,1,700,4326,6,553
2004,1195956,61,M-30,21720,2,760,5154,6,554
2004,1195956,61,M-30,21720,2,700,4068,7,555
2004,1195956,61,M-30,21720,2,910,10660,11,556
2004,1195956,61,M-30,21720,2,640,3300,7,557
2004,1195956,61,M-30,21720,2,760,6715,8,558
2004,1195956,61,M-30,21720,2,740,5426,6,559
2004,1195956,61,M-30,21720,2,830,7940,10,560
2004,1195957,61,M-31,21720,2,840,7205,9,561
2004,1195957,61,M-31,21720,2,730,5190,7,562
2004,1195957,61,M-31,21720,2,500,1276,5,563
2004,1195957,61,M-31,21720,2,930,11350,9,564
2004,1195957,61,M-31,21720,2,840,7890,9,565
2004,1195957,61,M-31,21720,2,720,4898,7,566
2004,1195961,61,L-29,21720,1,490,1284,5,567
2004,1195961,61,L-29,21720,1,610,2734,6,568
2004,1195961,61,L-29,21720,1,640,3288,6,570
2004,1195961,61,L-29,21720,1,680,3062,7,571
2004,1195961,61,L-29,21720,2,490,1568,5,572
2004,1195961,61,L-29,21720,2,710,4542,7,573
2004,1195961,61,L-29,21720,2,690,3876,5,574
2004,1195961,61,L-29,21720,2,830,7625,8,575
2004,1195961,61,L-29,21720,2,720,5632,7,576
2004,1195961,61,L-29,21720,2,640,3118,6,577
2004,1195961,61,L-29,21720,2,670,3464,7,578
2004,1195966,62,N-26,21720,1,610,2742,5,437
2004,1195966,62,N-26,21720,1,660,3582,7,438
2004,1195966,62,N-26,21720,1,720,4640,8,439
2004,1195966,62,N-26,21720,1,360,558,3,440
2004,1195966,62,N-26,21720,1,760,5812,7,441
2004,1195966,62,N-26,21720,1,750,7075,7,442
2004,1195966,62,N-26,21720,1,560,1984,5,443
2004,1195966,62,N-26,21720,1,440,930,4,444
2004,1195966,62,N-26,21720,2,590,2440,6,445
2004,1195966,62,N-26,21720,2,520,1656,5,446
2004,1195966,62,N-26,21720,2,770,5604,8,447
2004,1195966,62,N-26,21720,2,660,4056,6,448
2004,1195966,62,N-26,21720,2,750,6420,9,449
2004,1195966,62,N-26,21720,2,750,5506,8,451
2004,1195971,61,M-26,21720,2,610,2878,6,424
2004,1195971,61,M-26,21720,2,690,4390,7,425
2004,1195971,61,M-26,21720,2,530,1690,5,426
2004,1195971,61,M-26,21720,2,740,4810,5,427
2004,1195971,61,M-26,21720,2,640,3066,5,428
2004,1195971,61,M-26,21720,2,590,2608,6,429
2004,1195971,61,M-26,21720,2,510,1564,5,430
2004,1195971,61,M-26,21720,2,420,905,4,431
2004,1195971,61,M-26,21720,1,780,6160,6,432
2004,1195971,61,M-26,21720,1,590,2554,6,433
2004,1195971,61,M-26,21720,1,580,2236,6,434
2004,1195971,61,M-26,21720,1,570,2434,6,435
2004,1195971,61,M-26,21720,1,460,1090,3,436
2004,1195980,61,L-24,21720,2,520,1738,5,404
2004,1195980,61,L-24,21720,2,890,8260,9,405
2004,1195980,61,L-24,21720,2,670,3740,8,406
2004,1195980,61,L-24,21720,2,590,2834,6,407
2004,1195980,61,L-24,21720,2,430,1002,4,408
2004,1195980,61,L-24,21720,2,410,840,3,409
2004,1195980,61,L-24,21720,2,450,1068,4,410
2004,1195980,61,L-24,21720,2,770,6520,7,411
2004,1195980,61,L-24,21720,2,540,1894,5,412
2004,1195980,61,L-24,21720,2,760,5878,7,413
2004,1195980,61,L-24,21720,2,750,5660,7,414
2004,1195980,61,L-24,21720,1,530,1776,6,415
2004,1195980,61,L-24,21720,1,560,1868,6,416
2004,1195980,61,L-24,21720,1,650,3272,6,417
2004,1195980,61,L-24,21720,1,670,3518,8,418
2004,1195980,61,L-24,21720,1,720,5246,6,419
2004,1195980,61,L-24,21720,1,660,3530,7,420
2004,1195980,61,L-24,21720,1,570,2116,5,421
2004,1195980,61,L-24,21720,1,490,1376,4,422
2004,1195980,61,L-24,21720,1,420,816,4,423
2004,1195985,62,O-26,21720,1,550,2018,5,452
2004,1195985,62,O-26,21720,1,770,6875,7,453
2004,1195985,62,O-26,21720,1,450,936,4,454
2004,1195985,62,O-26,21720,1,730,5248,6,455
2004,1195985,62,O-26,21720,1,480,1272,5,456
2004,1195985,62,O-26,21720,1,550,2242,5,458
2004,1195985,62,O-26,21720,1,540,1932,5,459
2004,1195985,62,O-26,21720,1,580,2384,5,460
2004,1195985,62,O-26,21720,1,730,4752,6,461
2004,1195985,62,O-26,21720,1,420,926,4,462
2004,1195985,62,O-26,21720,1,620,2958,6,463
2004,1195985,62,O-26,21720,1,390,598,3,464
2004,1195985,62,O-26,21720,1,530,1830,5,465
2004,1195985,62,O-26,21720,1,430,874,4,466
2004,1195985,62,O-26,21720,1,460,1132,4,467
2004,1195985,62,O-26,21720,1,330,370,3,468
2004,1195985,62,O-26,21720,2,480,1486,4,469
2004,1195985,62,O-26,21720,2,680,3888,6,470
2004,1195985,62,O-26,21720,2,630,3126,6,471
2004,1195985,62,O-26,21720,2,570,2184,5,472
2004,1195985,62,O-26,21720,2,380,676,3,473
2004,1195985,62,O-26,21720,2,480,1354,4,474
2004,1195985,62,O-26,21720,2,370,506,3,475
2004,1195985,62,O-26,21720,2,570,2034,5,476
2004,1195985,62,O-26,21720,2,580,2316,5,477
2004,1195985,62,O-26,21720,2,550,1904,5,478
2004,1195985,62,O-26,21720,2,890,11055,8,479
2004,1195985,62,O-26,21720,2,680,4200,7,480
2004,1195985,62,O-26,21720,2,700,3602,7,481
2004,1195988,43,Q-25,21720,2,300,270,3,482
2004,1195988,43,Q-25,21720,2,340,428,3,483
2004,1195988,43,Q-25,21720,2,250,156,2,484
2004,1195988,43,Q-25,21720,2,310,336,2,485
2004,1195988,43,Q-25,21720,2,220,98,2,486
2004,1195988,43,Q-25,21720,2,290,250,2,487
2004,1195988,43,Q-25,21720,2,350,452,3,488
2004,1195988,43,Q-25,21720,2,270,202,2,489
2004,1195988,43,Q-25,21720,2,320,356,3,490
2004,1195988,43,Q-25,21720,2,280,228,2,491
2004,1195988,43,Q-25,21720,2,430,796,4,492
2004,1195988,43,Q-25,21720,2,320,360,3,493
2004,1195988,43,Q-25,21720,2,230,116,2,494
2004,1195988,43,Q-25,21720,2,190,72,1,495
2004,1195988,43,Q-25,21720,2,250,162,2,496
2004,1195988,43,Q-25,21720,2,270,178,2,497
2004,1195988,43,Q-25,21720,1,170,44,1,498
2004,1195988,43,Q-25,21720,1,470,968,4,499
2004,1195988,43,Q-25,21720,1,460,1066,3,500
2004,1195988,43,Q-25,21720,1,400,698,3,501
2004,1195988,43,Q-25,21720,1,440,956,4,502
2004,1195988,43,Q-25,21720,1,190,56,1,503
2004,1195988,43,Q-25,21720,1,330,358,3,504
2004,1195988,43,Q-25,21720,1,170,44,1,505
2004,1195988,43,Q-25,21720,1,140,26,1,506
2004,1195988,43,Q-25,21720,1,160,36,1,507
2004,1195988,43,Q-25,21720,1,360,512,3,508
2004,1195988,43,Q-25,21720,1,180,54,1,509
2004,1195988,43,Q-25,21720,3,140,26,1,510
2004,1195988,43,Q-25,21720,3,120,20,1,511
2004,1195988,43,Q-25,21720,3,130,22,1,512
2004,1195988,43,Q-25,21720,1,240,116,2,513
2004,1195988,43,Q-25,21720,1,290,252,2,514
2004,1195988,43,Q-25,21720,1,160,36,1,515
2004,1195988,43,Q-25,21720,1,300,310,3,516
2004,1195988,43,Q-25,21720,1,310,318,3,517
2004,1195988,43,Q-25,21720,1,350,482,3,518
2004,1195988,43,Q-25,21720,1,320,338,2,519
2004,1195988,43,Q-25,21720,1,300,276,3,520
2004,1195988,43,Q-25,21720,1,390,636,4,521
2004,1195988,43,Q-25,21720,1,260,172,2,522
2004,1195988,43,Q-25,21720,1,280,206,2,523
2004,1195988,43,Q-25,21720,1,350,456,3,524
2004,1195988,43,Q-25,21720,1,250,164,2,525
2004,1195988,43,Q-25,21720,1,200,78,1,526
2004,1195988,43,Q-25,21720,1,190,62,1,527
2004,1195988,43,Q-25,21720,1,220,96,1,528
2004,1195988,43,Q-25,21720,1,190,62,1,529
2004,1195988,43,Q-25,21720,1,180,52,1,530
2004,1195988,43,Q-25,21720,1,170,44,1,531
2004,1195988,43,Q-25,21720,1,190,60,1,532
2004,1195988,43,Q-25,21720,1,180,52,1,533
2004,1195988,43,Q-25,21720,1,350,456,3,534
2004,1195988,43,Q-25,21720,1,230,96,2,535
2004,1195988,43,Q-25,21720,1,150,34,1,536
2004,1195988,43,Q-25,21720,1,230,124,2,537
2004,1196003,10,I-14,21720,2,550,1610,5,28
2004,1196003,10,I-14,21720,2,510,1292,4,29
2004,1196003,10,I-14,21720,2,340,388,2,30
2004,1196003,10,I-14,21720,2,390,622,3,31
2004,1196003,10,I-14,21720,2,480,1040,4,32
2004,1196003,10,I-14,21720,2,470,976,3,33
2004,1196003,10,I-14,21720,2,410,784,3,34
2004,1196003,10,I-14,21720,2,520,1530,4,35
2004,1196003,10,I-14,21720,2,570,1996,5,36
2004,1196003,10,I-14,21720,2,380,544,3,37
2004,1196003,10,I-14,21720,2,360,510,3,38
2004,1196003,10,I-14,21720,2,350,426,3,39
2004,1196003,10,I-14,21720,2,500,1162,4,40
2004,1196003,10,I-14,21720,2,320,292,3,41
2004,1196003,10,I-14,21720,2,330,374,3,42
2004,1196003,10,I-14,21720,2,460,920,4,43
2004,1196003,10,I-14,21720,2,400,618,3,44
2004,1196003,10,I-14,21720,2,370,468,3,45
2004,1196003,10,I-14,21720,2,250,142,2,46
2004,1196003,10,I-14,21720,2,240,124,2,47
2004,1196003,10,I-14,21720,2,270,160,2,48
2004,1196003,10,I-14,21720,2,180,50,1,49
2004,1196003,10,I-14,21720,1,730,3840,8,50
2004,1196003,10,I-14,21720,1,540,1618,4,51
2004,1196003,10,I-14,21720,1,510,1306,5,52
2004,1196003,10,I-14,21720,1,470,958,4,53
2004,1196003,10,I-14,21720,1,490,1158,4,54
2004,1196003,10,I-14,21720,1,430,802,3,55
2004,1196003,10,I-14,21720,1,550,2010,4,56
2004,1196003,10,I-14,21720,1,680,3016,5,57
2004,1196003,10,I-14,21720,1,440,834,3,58
2004,1196003,10,I-14,21720,1,400,620,3,59
2004,1196003,10,I-14,21720,1,480,992,4,60
2004,1196003,10,I-14,21720,1,460,956,3,61
2004,1196003,10,I-14,21720,1,360,518,3,63
2004,1196003,10,I-14,21720,1,350,418,3,64
2004,1196003,10,I-14,21720,1,330,346,2,65
2004,1196003,10,I-14,21720,1,520,1300,4,66
2004,1196003,10,I-14,21720,1,370,474,3,67
2004,1196003,10,I-14,21720,1,320,344,3,68
2004,1196014,10,H-16,21720,2,640,NA,5,1
2004,1196014,10,H-16,21720,2,210,80,1,2
2004,1196014,10,H-16,21720,2,220,86,1,3
2004,1196014,10,H-16,21720,2,330,116,2,4
2004,1196014,10,H-16,21720,2,150,26,1,5
2004,1196014,10,H-16,21720,2,140,20,1,6
2004,1196014,10,H-16,21720,2,170,40,1,7
2004,1196014,10,H-16,21720,2,160,32,1,8
2004,1196014,10,H-16,21720,2,120,16,1,9
2004,1196014,10,H-16,21720,1,650,3244,6,10
2004,1196014,10,H-16,21720,1,570,2028,5,11
2004,1196014,10,H-16,21720,1,610,2198,4,12
2004,1196014,10,H-16,21720,1,240,128,2,13
2004,1196014,10,H-16,21720,1,210,90,1,14
2004,1196014,10,H-16,21720,1,220,108,1,15
2004,1196014,10,H-16,21720,1,230,122,1,16
2004,1196014,10,H-16,21720,1,190,58,1,17
2004,1196014,10,H-16,21720,1,200,74,1,18
2004,1196014,10,H-16,21720,1,160,30,1,19
2004,1196014,10,H-16,21720,1,150,26,1,20
2004,1196014,10,H-16,21720,1,250,138,2,21
2004,1196014,10,H-16,21720,1,170,42,1,22
2004,1196014,10,H-16,21720,1,180,56,1,23
2004,1196017,10,J-15,21720,2,750,4516,8,24
2004,1196017,10,J-15,21720,2,760,5286,6,25
2004,1196017,10,J-15,21720,2,510,1050,4,26
2004,1196017,10,J-15,21720,1,790,6020,8,27
2004,1196022,10,I-15,21720,1,640,3018,7,84
2004,1196022,10,I-15,21720,1,680,3294,8,85
2004,1196022,10,I-15,21720,1,770,4448,8,86
2004,1196022,10,I-15,21720,1,700,4022,7,87
2004,1196022,10,I-15,21720,1,600,2298,7,88
2004,1196022,10,I-15,21720,1,710,4076,7,89
2004,1196022,10,I-15,21720,1,590,1994,5,90
2004,1196022,10,I-15,21720,2,980,9100,9,91
2004,1196022,10,I-15,21720,2,730,4446,6,92
2004,1196022,10,I-15,21720,2,700,3806,6,93
2004,1196022,10,I-15,21720,2,610,2432,5,94
2004,1196022,10,I-15,21720,2,660,3478,6,95
2004,1196022,10,I-15,21720,2,770,5820,7,96
2004,1196022,10,I-15,21720,2,740,4720,6,97
2004,1196028,31,H-12,21720,2,600,2206,6,99
2004,1196028,31,H-12,21720,2,750,5016,8,100
2004,1196028,31,H-12,21720,2,410,632,3,101
2004,1196028,31,H-12,21720,2,710,3858,6,102
2004,1196028,31,H-12,21720,2,470,972,4,103
2005,-13895,61,M-29,21720,1,950,11895,10,624
2005,-13895,61,M-29,21720,1,760,6150,7,625
2005,-13895,61,M-29,21720,1,800,8435,9,626
2005,-13895,61,M-29,21720,2,880,9450,8,627
2005,-13895,61,M-29,21720,1,870,9480,11,628
2005,-13895,61,M-29,21720,2,850,9685,10,629
2005,-13894,61,M-30,21720,2,970,14690,10,619
2005,-13894,61,M-30,21720,1,840,8410,8,620
2005,-13894,61,M-30,21720,2,970,12740,10,621
2005,-13894,61,M-30,21720,1,880,8950,8,622
2005,-13893,61,L-30,21720,2,810,7055,8,614
2005,-13893,61,L-30,21720,2,810,7640,7,615
2005,-13893,61,L-30,21720,2,860,8190,8,616
2005,-13893,61,L-30,21720,2,770,6805,8,617
2005,-13893,61,L-30,21720,1,760,6430,7,618
2005,-13883,61,R-31,21720,1,770,5354,7,609
2005,-13883,61,R-31,21720,2,630,3486,5,610
2005,-13883,61,R-31,21720,2,540,1758,5,611
2005,-13883,61,R-31,21720,2,750,5232,7,612
2005,-13883,61,R-31,21720,2,750,5640,6,613
2005,-13882,61,R-32,21720,2,790,6555,7,604
2005,-13882,61,R-32,21720,2,880,8210,9,605
2005,-13882,61,R-32,21720,2,930,10105,9,606
2005,-13882,61,R-32,21720,1,790,5534,7,607
2005,-13882,61,R-32,21720,1,780,6195,7,608
2005,-13880,90,S-30,21720,2,590,2332,5,592
2005,-13880,90,S-30,21720,2,620,2742,5,593
2005,-13880,90,S-30,21720,2,790,5330,8,594
2005,-13880,90,S-30,21720,2,790,6520,8,595
2005,-13880,90,S-30,21720,2,800,6955,8,596
2005,-13880,90,S-30,21720,2,840,7555,8,597
2005,-13880,90,S-30,21720,2,690,4418,7,598
2005,-13880,90,S-30,21720,2,800,6290,8,599
2005,-13880,90,S-30,21720,1,590,2110,5,600
2005,-13880,90,S-30,21720,1,810,6275,8,601
2005,-13880,90,S-30,21720,1,730,5250,7,602
2005,-13880,90,S-30,21720,1,530,1532,5,603
2005,-13879,90,T-30,21720,2,530,1616,4,569
2005,-13879,90,T-30,21720,2,660,4440,6,570
2005,-13879,90,T-30,21720,2,670,3210,6,571
2005,-13879,90,T-30,21720,2,700,4494,6,572
2005,-13879,90,T-30,21720,2,590,2382,4,573
2005,-13879,90,T-30,21720,2,740,5814,7,574
2005,-13879,90,T-30,21720,2,910,10970,11,575
2005,-13879,90,T-30,21720,2,780,6660,6,576
2005,-13879,90,T-30,21720,2,740,5424,7,577
2005,-13879,90,T-30,21720,2,630,2932,6,578
2005,-13879,90,T-30,21720,2,940,12320,10,579
2005,-13879,90,T-30,21720,1,690,4180,7,580
2005,-13879,90,T-30,21720,1,750,5422,9,581
2005,-13879,90,T-30,21720,1,630,2808,5,582
2005,-13879,90,T-30,21720,1,700,4200,6,583
2005,-13879,90,T-30,21720,1,880,8010,8,584
2005,-13879,90,T-30,21720,1,770,5582,9,585
2005,-13879,90,T-30,21720,1,760,6110,7,586
2005,-13879,90,T-30,21720,1,670,3594,6,587
2005,-13879,90,T-30,21720,1,530,1870,4,588
2005,-13879,90,T-30,21720,1,710,4238,7,589
2005,-13879,90,T-30,21720,1,760,5260,8,590
2005,-13879,90,T-30,21720,1,780,5532,7,591
2005,-13873,41,R-27,21720,2,780,6700,8,560
2005,-13873,41,R-27,21720,2,700,3842,5,561
2005,-13873,41,R-27,21720,1,730,5120,9,562
2005,-13873,41,R-27,21720,1,710,4990,8,563
2005,-13873,41,R-27,21720,1,700,4154,7,564
2005,-13873,41,R-27,21720,1,690,3350,6,565
2005,-13873,41,R-27,21720,1,880,5760,8,566
2005,-13873,41,R-27,21720,1,720,4802,6,567
2005,-13873,41,R-27,21720,1,740,5088,7,568
2005,-13869,43,P-26,21720,1,550,1842,5,542
2005,-13869,43,P-26,21720,1,810,6505,10,544
2005,-13869,43,P-26,21720,1,720,4272,7,546
2005,-13869,43,P-26,21720,1,600,2610,6,547
2005,-13869,43,P-26,21720,1,660,3106,7,548
2005,-13869,43,P-26,21720,1,520,1484,4,549
2005,-13869,43,P-26,21720,1,480,1230,3,550
2005,-13869,43,P-26,21720,2,670,3354,6,551
2005,-13869,43,P-26,21720,2,500,1552,4,552
2005,-13869,43,P-26,21720,2,680,3312,5,553
2005,-13869,43,P-26,21720,2,740,4524,7,554
2005,-13869,43,P-26,21720,2,710,4264,6,555
2005,-13869,43,P-26,21720,2,570,1904,6,556
2005,-13869,43,P-26,21720,2,560,2016,4,557
2005,-13869,43,P-26,21720,2,870,7050,8,558
2005,-13869,43,P-26,21720,2,700,4510,6,559
2005,-13868,43,QP2625,21720,2,680,3566,6,526
2005,-13868,43,QP2625,21720,2,650,3730,6,527
2005,-13868,43,QP2625,21720,2,600,2664,6,528
2005,-13868,43,QP2625,21720,2,550,1888,5,529
2005,-13868,43,QP2625,21720,2,710,4750,7,530
2005,-13868,43,QP2625,21720,2,920,8660,9,531
2005,-13868,43,QP2625,21720,1,650,2884,6,533
2005,-13868,43,QP2625,21720,2,650,3396,6,535
2005,-13868,43,QP2625,21720,1,690,3792,6,536
2005,-13868,43,QP2625,21720,1,550,1806,5,537
2005,-13868,43,QP2625,21720,2,590,2324,5,540
2005,-13868,43,QP2625,21720,2,780,5278,7,541
2005,-13865,41,R-24,21720,2,380,540,3,471
2005,-13865,41,R-24,21720,2,410,658,3,472
2005,-13865,41,R-24,21720,2,470,1038,4,473
2005,-13865,41,R-24,21720,2,280,184,2,474
2005,-13865,41,R-24,21720,2,420,712,3,475
2005,-13865,41,R-24,21720,2,300,238,2,476
2005,-13865,41,R-24,21720,2,310,250,2,477
2005,-13865,41,R-24,21720,2,340,334,3,478
2005,-13865,41,R-24,21720,2,670,2448,6,479
2005,-13865,41,R-24,21720,2,480,1148,4,480
2005,-13865,41,R-24,21720,2,170,34,1,481
2005,-13865,41,R-24,21720,2,390,552,3,482
2005,-13865,41,R-24,21720,2,340,394,2,483
2005,-13865,41,R-24,21720,2,390,558,2,484
2005,-13865,41,R-24,21720,2,450,814,3,485
2005,-13865,41,R-24,21720,2,360,478,3,486
2005,-13865,41,R-24,21720,2,470,890,4,487
2005,-13865,41,R-24,21720,2,440,738,4,488
2005,-13865,41,R-24,21720,2,440,864,3,489
2005,-13865,41,R-24,21720,2,470,1132,4,490
2005,-13865,41,R-24,21720,2,300,250,2,491
2005,-13865,41,R-24,21720,2,350,424,3,492
2005,-13865,41,R-24,21720,2,360,424,3,493
2005,-13865,41,R-24,21720,2,360,480,3,494
2005,-13865,41,R-24,21720,2,650,2754,6,495
2005,-13865,41,R-24,21720,2,400,628,3,496
2005,-13865,41,R-24,21720,2,320,284,2,497
2005,-13865,41,R-24,21720,2,400,642,4,498
2005,-13865,41,R-24,21720,2,640,3360,5,499
2005,-13865,41,R-24,21720,2,580,2256,6,500
2005,-13865,41,R-24,21720,2,540,1568,4,501
2005,-13865,41,R-24,21720,2,680,3256,9,502
2005,-13865,41,R-24,21720,2,450,838,3,503
2005,-13865,41,R-24,21720,2,510,1350,4,504
2005,-13865,41,R-24,21720,2,320,306,2,505
2005,-13865,41,R-24,21720,2,450,924,4,506
2005,-13865,41,R-24,21720,1,320,306,2,507
2005,-13865,41,R-24,21720,1,390,542,3,508
2005,-13865,41,R-24,21720,1,350,398,3,509
2005,-13865,41,R-24,21720,1,300,236,2,510
2005,-13865,41,R-24,21720,1,300,250,3,511
2005,-13865,41,R-24,21720,1,330,392,2,512
2005,-13865,41,R-24,21720,1,240,116,2,513
2005,-13865,41,R-24,21720,1,600,2226,8,514
2005,-13865,41,R-24,21720,1,480,972,5,515
2005,-13865,41,R-24,21720,1,300,238,2,516
2005,-13865,41,R-24,21720,1,740,3942,7,517
2005,-13865,41,R-24,21720,1,350,428,3,518
2005,-13865,41,R-24,21720,1,320,316,2,519
2005,-13865,41,R-24,21720,1,160,38,1,520
2005,-13865,41,R-24,21720,1,220,86,2,521
2005,-13865,41,R-24,21720,1,490,1180,4,522
2005,-13865,41,R-24,21720,1,550,1504,5,523
2005,-13865,41,R-24,21720,1,410,688,3,524
2005,-13865,41,R-24,21720,1,500,1222,4,525
2005,-13841,43,QP2423,21720,2,230,104,2,445
2005,-13841,43,QP2423,21720,2,200,64,1,446
2005,-13841,43,QP2423,21720,2,420,726,3,447
2005,-13841,43,QP2423,21720,2,720,3910,8,448
2005,-13841,43,QP2423,21720,2,850,6815,9,449
2005,-13841,43,QP2423,21720,2,280,178,2,450
2005,-13841,43,QP2423,21720,2,330,320,2,451
2005,-13841,43,QP2423,21720,2,210,74,1,452
2005,-13841,43,QP2423,21720,2,220,86,2,453
2005,-13841,43,QP2423,21720,2,230,108,2,454
2005,-13841,43,QP2423,21720,2,210,82,2,455
2005,-13841,43,QP2423,21720,2,210,70,2,456
2005,-13841,43,QP2423,21720,2,170,40,1,457
2005,-13841,43,QP2423,21720,2,160,32,1,458
2005,-13841,43,QP2423,21720,2,220,86,1,459
2005,-13841,43,QP2423,21720,1,410,704,3,460
2005,-13841,43,QP2423,21720,1,510,1516,4,461
2005,-13841,43,QP2423,21720,1,390,588,3,462
2005,-13841,43,QP2423,21720,1,360,476,2,463
2005,-13841,43,QP2423,21720,1,380,548,3,464
2005,-13841,43,QP2423,21720,1,420,704,3,465
2005,-13841,43,QP2423,21720,1,250,134,2,466
2005,-13841,43,QP2423,21720,1,220,98,1,467
2005,-13841,43,QP2423,21720,1,180,48,1,468
2005,-13841,43,QP2423,21720,1,230,96,2,469
2005,-13841,43,QP2423,21720,1,160,36,1,470
2005,-13840,43,P-24,21720,1,370,506,3,383
2005,-13840,43,P-24,21720,1,290,218,2,384
2005,-13840,43,P-24,21720,1,520,1156,5,385
2005,-13840,43,P-24,21720,1,400,742,3,386
2005,-13840,43,P-24,21720,1,450,902,4,387
2005,-13840,43,P-24,21720,1,400,650,3,388
2005,-13840,43,P-24,21720,1,290,232,2,389
2005,-13840,43,P-24,21720,1,380,552,3,390
2005,-13840,43,P-24,21720,1,280,184,2,391
2005,-13840,43,P-24,21720,1,420,808,3,392
2005,-13840,43,P-24,21720,1,270,168,2,393
2005,-13840,43,P-24,21720,2,190,54,1,413
2005,-13840,43,P-24,21720,2,200,64,1,414
2005,-13840,43,P-24,21720,2,200,70,1,415
2005,-13840,43,P-24,21720,2,190,56,1,416
2005,-13840,43,P-24,21720,2,170,42,1,418
2005,-13840,43,P-24,21720,2,190,56,1,419
2005,-13840,43,P-24,21720,2,180,54,1,420
2005,-13840,43,P-24,21720,2,160,36,1,421
2005,-13840,43,P-24,21720,2,690,3800,6,422
2005,-13840,43,P-24,21720,2,380,514,3,423
2005,-13840,43,P-24,21720,2,190,62,1,424
2005,-13840,43,P-24,21720,2,170,42,1,425
2005,-13840,43,P-24,21720,2,160,30,1,426
2005,-13840,43,P-24,21720,2,310,266,2,427
2005,-13840,43,P-24,21720,2,160,28,1,429
2005,-13840,43,P-24,21720,2,180,46,1,430
2005,-13840,43,P-24,21720,1,560,1752,5,431
2005,-13840,43,P-24,21720,1,360,458,3,432
2005,-13840,43,P-24,21720,1,450,900,4,433
2005,-13840,43,P-24,21720,1,660,3446,8,434
2005,-13840,43,P-24,21720,1,620,2282,6,435
2005,-13840,43,P-24,21720,1,190,64,1,436
2005,-13840,43,P-24,21720,1,200,66,1,437
2005,-13840,43,P-24,21720,2,330,332,3,438
2005,-13840,43,P-24,21720,1,290,234,2,439
2005,-13840,43,P-24,21720,2,220,86,2,440
2005,-13840,43,P-24,21720,1,170,42,1,441
2005,-13840,43,P-24,21720,2,210,86,1,442
2005,-13840,43,P-24,21720,1,190,56,1,443
2005,-13840,43,P-24,21720,2,160,34,1,444
2005,-13839,43,PO2423,21720,2,420,838,3,377
2005,-13839,43,PO2423,21720,2,550,1764,5,378
2005,-13839,43,PO2423,21720,2,490,1358,4,379
2005,-13839,43,PO2423,21720,2,580,2176,5,380
2005,-13839,43,PO2423,21720,2,410,718,3,381
2005,-13839,43,PO2423,21720,2,610,2516,6,382
2005,-13839,43,PO2423,21720,1,440,910,3,394
2005,-13839,43,PO2423,21720,1,390,598,3,395
2005,-13839,43,PO2423,21720,1,260,136,2,396
2005,-13839,43,PO2423,21720,1,430,798,3,397
2005,-13839,43,PO2423,21720,1,250,126,2,398
2005,-13839,43,PO2423,21720,1,420,674,4,399
2005,-13839,43,PO2423,21720,1,410,692,3,400
2005,-13839,43,PO2423,21720,1,400,584,4,401
2005,-13839,43,PO2423,21720,1,370,470,3,402
2005,-13839,43,PO2423,21720,1,520,1468,5,403
2005,-13839,43,PO2423,21720,1,430,816,3,404
2005,-13839,43,PO2423,21720,1,590,2136,4,405
2005,-13839,43,PO2423,21720,1,580,2306,5,406
2005,-13838,43,O-24,21720,2,640,3112,6,361
2005,-13838,43,O-24,21720,2,600,2554,5,362
2005,-13838,43,O-24,21720,1,660,2974,7,363
2005,-13838,43,O-24,21720,1,290,236,2,364
2005,-13838,43,O-24,21720,1,420,742,3,365
2005,-13838,43,O-24,21720,1,580,2302,5,366
2005,-13838,43,O-24,21720,1,420,706,3,367
2005,-13838,43,O-24,21720,1,310,286,2,368
2005,-13838,43,O-24,21720,1,410,662,3,369
2005,-13838,43,O-24,21720,2,440,852,3,370
2005,-13838,43,O-24,21720,2,410,1582,4,371
2005,-13838,43,O-24,21720,2,200,60,1,372
2005,-13838,43,O-24,21720,2,280,184,2,373
2005,-13838,43,O-24,21720,2,320,284,2,374
2005,-13838,43,O-24,21720,2,710,3766,7,375
2005,-13838,43,O-24,21720,2,390,644,2,376
2005,-13833,61,K-24,21720,1,820,6655,11,355
2005,-13833,61,K-24,21720,1,680,3892,5,356
2005,-13833,61,K-24,21720,1,610,2744,6,357
2005,-13833,61,K-24,21720,1,710,4910,7,358
2005,-13833,61,K-24,21720,2,340,394,2,359
2005,-13833,61,K-24,21720,2,350,412,3,360
2005,-13829,61,H-25,21720,2,720,4082,6,346
2005,-13829,61,H-25,21720,2,1020,13475,10,347
2005,-13829,61,H-25,21720,1,870,8670,9,348
2005,-13829,61,H-25,21720,1,830,7965,9,349
2005,-13829,61,H-25,21720,1,640,2924,5,350
2005,-13829,61,H-25,21720,1,670,3712,6,351
2005,-13829,61,H-25,21720,1,700,4524,6,352
2005,-13829,61,H-25,21720,1,640,3252,5,353
2005,-13829,61,H-25,21720,1,450,960,3,354
2005,-13817,41,M-22,21720,1,310,300,2,329
